,New_Client_Id_Client,PURCHASE_DATE,sending_date_group,rel_date_group,answer_date
270816,477836.0,2022-12-20,2022-12-26,,
270817,477836.0,2023-07-24,2023-07-30,,
270818,477837.0,2020-08-18,2020-08-19,,
270819,477839.0,2019-08-14,2019-08-21,,
270820,477842.0,2018-11-10,2018-11-12,,
270821,477844.0,2019-08-15,2019-08-21,,
270822,477844.0,2020-09-27,2020-09-28,,
270823,477851.0,2020-06-30,2020-07-01,,
270824,477854.0,2018-12-27,2019-01-03,,
270825,477854.0,2019-02-28,2019-03-01,,
270826,477855.0,2020-01-09,2020-01-14,,
270827,477855.0,2022-10-14,2022-10-20,,
270828,477858.0,2020-10-01,2020-10-11,,
270829,477870.0,2020-06-27,2020-06-28,,
270830,477870.0,2020-08-29,2020-08-30,,
270831,477870.0,2021-01-27,2021-02-04,,
270832,477874.0,2022-01-29,2022-02-04,,
270833,477874.0,2022-05-07,2022-05-13,,
270834,477874.0,2022-10-15,2022-10-21,,
270835,477878.0,2020-08-18,2020-08-19,,
270836,477879.0,2018-11-10,2018-11-11,,
270837,477883.0,2022-08-16,2022-08-17,,
270840,477890.0,2020-06-02,2020-06-12,,
270838,477890.0,2021-03-10,2021-03-20,,
270839,477890.0,2023-07-25,2023-07-31,,
270841,477904.0,2023-08-14,2023-08-20,,
270842,477907.0,2018-12-07,2018-12-12,,2018-12-12
270843,477910.0,2022-12-09,2022-12-15,,
270844,477910.0,2023-07-15,2023-07-21,,
270845,477911.0,2020-12-15,2020-12-16,,
270846,477911.0,2023-07-01,2023-07-07,,
270847,477912.0,2019-06-25,2019-06-27,,
6908,477919.0,2020-06-02,2020-06-12,2020-06-17,
270848,477922.0,2022-11-03,2022-11-09,,
270849,477922.0,2022-12-14,2022-12-20,,
270850,477925.0,2019-09-27,2019-10-02,,
270851,477925.0,2019-09-28,2019-10-02,,
270852,477928.0,2021-02-24,2021-02-25,,
270853,477928.0,2022-11-03,2022-11-09,,
270854,477929.0,2021-03-08,2021-03-23,,
270855,477933.0,2020-10-14,2020-10-15,,
270856,477933.0,2021-02-11,2021-02-13,,
270857,477940.0,2021-10-16,2021-10-17,,
270858,477945.0,2020-12-10,2020-12-11,,2020-12-16
270859,477950.0,2021-01-09,2021-01-11,,
270860,477955.0,2020-10-29,2020-11-08,,2020-11-08
6909,477955.0,2020-11-13,2020-11-24,2020-12-01,
270861,477960.0,2022-05-21,2022-05-22,,
270862,477961.0,2022-05-23,2022-05-25,,
270863,477968.0,2019-12-05,2019-12-17,,
270864,477969.0,2019-10-01,2019-10-03,,
270865,477980.0,2018-11-24,2018-11-26,,
270866,477981.0,2022-07-12,2022-07-14,,
270867,477985.0,2021-12-21,2021-12-30,,
270868,477991.0,2021-12-12,2021-12-13,,
270869,478003.0,2023-02-04,2023-02-10,,
270870,478003.0,2023-07-28,2023-08-03,,
270871,478007.0,2019-07-13,2019-07-16,,
270872,478007.0,2023-08-03,2023-08-09,,
270873,478011.0,2020-08-24,2020-09-03,,
270874,478015.0,2020-10-17,2020-10-18,,
270875,478018.0,2019-05-11,2019-05-23,,
270876,478032.0,2020-01-21,2020-01-22,,2020-01-22
270877,478032.0,2022-09-09,2022-09-15,,
270878,478032.0,2023-05-24,2023-05-30,,
270879,478046.0,2022-02-09,2022-02-27,,
270880,478055.0,2021-04-17,2021-04-18,,
270881,478055.0,2022-01-22,2022-01-28,,
270882,478061.0,2019-03-09,2019-03-11,,
270883,478062.0,2019-10-18,2019-10-19,,2019-10-19
270884,478062.0,2021-01-25,2021-02-04,,
270885,478062.0,2022-10-01,2022-10-07,,
270886,478063.0,2019-12-11,2019-12-12,,
270887,478067.0,2019-07-20,2019-07-24,,
270888,478068.0,2020-06-13,2020-06-14,,
270889,478068.0,2021-01-31,2021-02-04,,
270890,478068.0,2021-11-01,2021-11-03,,
270891,478068.0,2022-01-23,2022-01-29,,
270892,478068.0,2023-07-01,2023-07-07,,
270893,478070.0,2020-03-07,2020-03-09,,
270894,478072.0,2021-11-03,2021-11-05,,
270895,478076.0,2018-12-15,2019-01-11,,
270896,478076.0,2018-12-31,2019-01-11,,
270897,478076.0,2019-03-10,2019-03-21,,
270898,478076.0,2019-05-31,2019-06-03,,
270899,478076.0,2019-08-13,2019-08-21,,
270900,478076.0,2019-09-13,2019-09-25,,
270901,478079.0,2021-02-07,2021-02-09,,
270902,478080.0,2018-10-29,2018-11-01,,
270903,478082.0,2019-12-07,2019-12-24,,
270904,478082.0,2020-12-12,2020-12-13,,
270905,478095.0,2022-08-06,2022-08-07,,
270906,478095.0,2023-01-07,2023-01-13,,
270907,478097.0,2022-07-30,2022-08-05,,
270908,478101.0,2019-05-18,2019-05-23,,
270909,478101.0,2020-08-28,2020-08-29,,
270910,478103.0,2020-10-08,2020-10-09,,
270911,478104.0,2022-06-04,2022-06-05,,
270912,478109.0,2020-05-10,2020-05-20,,
270913,478110.0,2019-08-22,2019-09-01,,
270914,478110.0,2020-07-17,2020-07-18,,
270915,478110.0,2023-01-31,2023-02-06,,
270916,478111.0,2019-03-27,2019-03-30,,
270917,478113.0,2022-07-01,2022-07-02,,
270918,478116.0,2018-09-08,2018-09-18,,
6910,478116.0,2018-10-13,2018-10-16,2018-10-20,
270919,478116.0,2019-02-12,2019-02-13,,
270922,478116.0,2020-02-12,2020-02-14,,
270920,478116.0,2020-07-10,2020-07-11,,
270921,478116.0,2023-07-18,2023-07-24,,
270923,478118.0,2019-08-02,2019-08-03,,
270924,478124.0,2020-09-08,2020-09-09,,
270925,478124.0,2023-06-30,2023-07-14,,
270926,478130.0,2023-05-22,2023-05-28,,
270927,478137.0,2022-07-11,2022-07-12,,
270928,478143.0,2018-11-07,2018-11-09,,
6911,478143.0,2019-09-25,2019-09-26,2019-09-30,
270929,478146.0,2022-07-02,2022-07-03,,
270930,478149.0,2020-09-26,2020-09-27,,2020-09-27
270931,478149.0,2021-10-29,2021-10-31,,2023-07-08
270932,478149.0,2021-12-12,2021-12-13,,
270933,478149.0,2023-07-02,2023-07-08,,
270934,478166.0,2022-05-06,2022-05-07,,
270935,478166.0,2022-06-15,2022-06-21,,
270936,478166.0,2023-07-01,2023-07-07,,
270937,478168.0,2019-12-21,2019-12-22,,
270938,478177.0,2020-12-29,2021-01-02,,
270939,478177.0,2020-12-30,2021-01-02,,
270940,478178.0,2020-04-29,2020-05-09,,
270941,478180.0,2022-01-12,2022-01-13,,
270942,478182.0,2019-03-22,2019-03-23,,
270943,478182.0,2019-03-29,2019-04-24,,
270944,478186.0,2019-09-27,2019-09-28,,
270945,478186.0,2020-01-29,2020-01-30,,
270946,478186.0,2020-05-21,2020-05-22,,
270947,478186.0,2022-04-16,2022-04-22,,
270948,478186.0,2022-12-08,2022-12-14,,
270949,478191.0,2020-10-27,2020-10-28,,
270950,478208.0,2022-07-13,2022-07-14,,
270951,478208.0,2023-07-13,2023-07-21,,
270952,478215.0,2022-07-06,2022-07-12,,
270953,478220.0,2023-03-09,2023-03-15,,2023-03-15
270954,478232.0,2022-10-25,2022-10-31,,
270955,478235.0,2018-12-20,2019-01-04,,
270956,478238.0,2022-06-27,2022-06-28,,
270957,478238.0,2023-07-27,2023-08-02,,
270958,478241.0,2020-03-19,2020-03-29,,
270959,478251.0,2020-09-26,2020-09-27,,2020-10-01
270960,478253.0,2022-05-18,2022-05-19,,
270961,478253.0,2022-08-25,2022-08-31,,
270962,478254.0,2019-02-08,2019-02-09,,
270963,478254.0,2020-12-13,2020-12-14,,
270964,478258.0,2021-04-02,2021-04-03,,
270965,478265.0,2020-06-27,2020-06-28,,
270966,478265.0,2022-10-24,2022-10-30,,
270967,478267.0,2021-12-10,2021-12-11,,
270968,478270.0,2020-07-19,2020-07-20,,2020-07-20
270969,478270.0,2022-01-08,2022-01-14,,
270970,478270.0,2022-04-26,2022-05-02,,
270971,478274.0,2022-10-03,2022-10-18,,
270972,478276.0,2021-01-26,2021-02-04,,
270973,478276.0,2021-08-25,2021-08-26,,
270974,478276.0,2022-11-29,2022-12-05,,
270975,478276.0,2023-05-31,2023-06-06,,
270976,478286.0,2020-01-24,2020-01-29,,
270977,478292.0,2019-05-25,2019-05-26,,
270978,478304.0,2022-08-11,2022-08-14,,
270979,478308.0,2021-10-08,2021-10-09,,
270980,478309.0,2021-02-06,2021-02-09,,
270981,478309.0,2021-11-04,2021-11-06,,
270982,478313.0,2020-08-13,2020-08-23,,
270983,478318.0,2021-02-26,2021-02-27,,
270984,478318.0,2022-06-23,2022-06-29,,
270985,478319.0,2023-01-11,2023-01-17,,
270986,478325.0,2022-01-27,2022-01-28,,
270987,478327.0,2018-12-18,2019-01-07,,
270988,478327.0,2019-01-06,2019-01-07,,
270989,478327.0,2019-12-17,2019-12-24,,
270990,478327.0,2022-02-16,2022-02-22,,
270991,478333.0,2020-05-31,2020-06-01,,
270992,478337.0,2022-06-18,2022-07-15,,
270993,478337.0,2022-06-19,2022-07-15,,
270994,478337.0,2022-07-09,2022-07-15,,
270995,478337.0,2023-06-10,2023-06-16,,
270996,478340.0,2018-11-09,2018-11-11,,
270997,478340.0,2020-12-16,2020-12-17,,
270998,478340.0,2021-08-24,2021-08-25,,
270999,478340.0,2022-05-19,2022-05-25,,
271000,478345.0,2021-11-02,2021-11-17,,
271001,478354.0,2021-12-29,2021-12-30,,
271002,478356.0,2019-05-17,2019-05-23,,
271003,478357.0,2021-12-13,2021-12-14,,
271004,478358.0,2018-11-30,2018-12-01,,2018-12-01
271005,478361.0,2023-05-10,2023-05-12,,
271006,478362.0,2022-07-02,2022-07-03,,
271007,478367.0,2020-10-06,2020-10-07,,
271008,478372.0,2022-07-13,2022-07-28,,
271009,478381.0,2020-12-01,2020-12-02,,
271010,478382.0,2019-05-07,2019-05-08,,
271011,478382.0,2020-10-10,2020-10-11,,
271012,478387.0,2019-10-07,2019-10-17,,
271013,478392.0,2019-01-25,2019-01-26,,
271014,478393.0,2019-04-27,2019-04-29,,
271015,478397.0,2020-08-19,2020-08-20,,
271016,478399.0,2020-11-06,2020-11-24,,
271017,478403.0,2021-01-27,2021-02-12,,
271018,478404.0,2022-06-15,2022-06-21,,
271019,478405.0,2019-04-05,2019-04-06,,2019-04-06
271020,478409.0,2018-12-16,2018-12-17,,2018-12-17
271021,478409.0,2022-01-24,2022-01-30,,
271022,478413.0,2019-06-19,2019-06-20,,
271023,478413.0,2021-02-08,2021-02-09,,
271024,478418.0,2020-06-11,2020-06-12,,
271025,478423.0,2022-03-09,2022-03-10,,
271026,478426.0,2019-05-11,2019-05-23,,
271031,478428.0,2018-11-03,2018-11-25,,
6912,478428.0,2018-11-09,2018-11-25,2018-11-30,
271027,478428.0,2019-08-13,2019-08-21,,2019-08-26
271028,478428.0,2019-08-17,2019-08-21,,2019-08-26
271029,478428.0,2020-08-01,2020-08-02,,
271030,478428.0,2023-07-13,2023-07-21,,
271032,478429.0,2019-02-18,2019-02-20,,
271033,478437.0,2022-06-24,2022-06-25,,
271034,478439.0,2022-10-26,2022-11-01,,
271035,478439.0,2023-01-20,2023-01-26,,
271036,478439.0,2023-05-16,2023-05-23,,
271037,478442.0,2022-10-21,2022-10-27,,
271038,478444.0,2022-08-26,2022-09-01,,
271039,478458.0,2018-11-23,2018-11-24,,
6913,478459.0,2019-11-29,2019-11-30,2019-12-05,
271040,478459.0,2020-09-02,2020-09-03,,
271041,478462.0,2022-02-24,2022-03-02,,
271042,478462.0,2023-01-21,2023-01-27,,
271043,478464.0,2021-12-14,2021-12-15,,
271044,478468.0,2022-04-20,2022-04-26,,
271045,478468.0,2022-07-19,2022-07-25,,
271046,478468.0,2023-07-19,2023-07-25,,
271047,478472.0,2021-09-27,2021-10-01,,
271048,478472.0,2022-05-09,2022-05-15,,
6914,478475.0,2020-11-16,2020-11-26,2020-12-01,
271049,478476.0,2020-07-30,2020-08-01,,
271050,478477.0,2020-05-09,2020-05-19,,
271051,478480.0,2022-07-02,2022-07-03,,
271052,478481.0,2020-07-24,2020-07-25,,2020-07-28
271053,478485.0,2019-01-05,2019-01-06,,
271054,478485.0,2019-02-01,2019-02-11,,
271055,478485.0,2021-02-19,2021-03-01,,
271056,478489.0,2021-12-23,2022-01-12,,
271057,478491.0,2018-12-21,2019-01-03,,
271058,478493.0,2022-06-19,2022-06-25,,
271059,478494.0,2022-10-08,2022-10-14,,
271060,478505.0,2021-12-22,2021-12-30,,
271061,478526.0,2021-02-16,2021-03-03,,
271062,478526.0,2021-03-11,2021-03-21,,
271063,478528.0,2020-12-17,2021-01-09,,2021-01-09
271064,478528.0,2021-01-08,2021-01-09,,2021-01-09
271065,478529.0,2022-01-22,2022-01-23,,
271066,478530.0,2018-11-25,2018-11-26,,
271067,478534.0,2022-04-07,2022-04-08,,
271068,478534.0,2022-11-21,2022-11-27,,
271069,478534.0,2023-06-21,2023-06-27,,
271070,478534.0,2023-07-24,2023-07-30,,
271071,478536.0,2020-11-28,2020-11-30,,
271072,478538.0,2018-11-21,2018-11-24,,
271073,478540.0,2023-03-02,2023-03-08,,
271074,478544.0,2018-12-19,2019-01-04,,
271075,478547.0,2022-06-27,2022-06-28,,2022-06-28
271076,478549.0,2020-12-14,2020-12-25,,
271077,478549.0,2021-05-10,2021-05-20,,
271078,478551.0,2020-01-08,2020-01-18,,
271079,478551.0,2020-07-01,2020-07-22,,
271080,478551.0,2020-07-02,2020-07-22,,
271081,478551.0,2020-07-04,2020-07-22,,
271082,478562.0,2018-09-07,2018-09-12,,
271083,478563.0,2018-12-26,2019-01-03,,
271084,478565.0,2021-09-29,2021-09-30,,2021-11-01
271085,478565.0,2021-10-30,2021-11-01,,
271086,478565.0,2022-02-04,2022-02-23,,
271087,478565.0,2022-02-08,2022-02-23,,
271088,478565.0,2022-02-15,2022-02-23,,
271089,478565.0,2022-02-17,2022-02-23,,
271090,478565.0,2022-06-15,2022-06-21,,
271091,478565.0,2022-06-17,2022-06-21,,
271092,478565.0,2023-01-07,2023-01-13,,
271093,478565.0,2023-05-30,2023-06-05,,
271094,478569.0,2020-09-14,2020-09-24,,
271095,478571.0,2020-06-19,2020-06-20,,
271096,478572.0,2020-08-22,2020-08-23,,2020-08-31
271097,478572.0,2023-08-04,2023-08-10,,
271098,478576.0,2019-07-07,2019-07-08,,
271099,478578.0,2022-04-10,2022-04-11,,
271100,478587.0,2020-08-31,2020-09-01,,
271101,478587.0,2021-01-24,2021-02-04,,
271102,478587.0,2021-02-03,2021-02-04,,
271103,478591.0,2020-04-20,2020-05-01,,
271104,478598.0,2018-11-05,2018-11-07,,
271105,478602.0,2021-02-18,2021-02-19,,
271106,478605.0,2020-11-02,2020-11-12,,
271107,478619.0,2019-04-16,2019-04-17,,
271108,478623.0,2020-11-13,2020-11-24,,
271109,478640.0,2019-06-25,2019-06-27,,
6915,478647.0,2021-08-07,2021-08-11,2021-08-16,
271110,478650.0,2018-10-27,2018-10-29,,
271111,478665.0,2019-09-26,2019-10-08,,
271112,478668.0,2021-11-03,2021-11-05,,
271113,478669.0,2021-02-16,2021-02-26,,
271114,478669.0,2022-01-14,2022-01-21,,
271115,478669.0,2022-06-28,2022-07-04,,
271116,478681.0,2022-10-27,2022-11-02,,
271117,478683.0,2022-04-19,2022-04-20,,
271118,478705.0,2020-06-13,2020-06-14,,
271119,478706.0,2020-08-03,2020-08-06,,
271120,478710.0,2019-07-18,2019-07-20,,
271121,478710.0,2020-10-08,2020-10-09,,
271122,478710.0,2023-05-16,2023-05-23,,
271123,478712.0,2019-11-23,2019-11-26,,
271124,478712.0,2020-10-10,2020-10-11,,2020-10-14
271125,478712.0,2020-12-23,2020-12-25,,
271126,478712.0,2021-01-23,2021-02-04,,
271127,478712.0,2021-01-30,2021-02-04,,
271128,478712.0,2022-01-03,2022-01-09,,
271129,478713.0,2022-04-30,2022-05-01,,
271130,478726.0,2018-09-20,2018-09-21,,
271131,478726.0,2018-09-22,2018-10-02,,
271132,478726.0,2018-11-27,2018-11-30,,
271133,478726.0,2018-12-27,2019-01-03,,
271134,478726.0,2019-06-26,2019-06-27,,
271135,478726.0,2020-01-30,2020-02-09,,
271136,478726.0,2020-06-24,2020-06-25,,
6916,478726.0,2020-07-30,2020-08-01,2020-08-05,2021-10-25
271137,478726.0,2020-09-09,2020-09-10,,
271138,478726.0,2021-03-17,2021-03-18,,
271139,478726.0,2021-10-24,2021-10-25,,
271140,478726.0,2022-01-20,2022-01-26,,
271141,478726.0,2022-05-10,2022-05-16,,
271142,478726.0,2022-08-17,2022-08-23,,
271143,478726.0,2022-10-25,2022-10-31,,
271144,478726.0,2023-02-02,2023-02-08,,
271145,478726.0,2023-03-18,2023-03-24,,
271146,478726.0,2023-07-05,2023-07-11,,
271147,478730.0,2018-10-12,2018-10-13,,
271148,478730.0,2018-11-26,2018-11-30,,
271149,478730.0,2019-06-05,2019-06-06,,
271150,478730.0,2020-08-29,2020-08-30,,
271151,478730.0,2021-05-21,2021-05-22,,
271152,478730.0,2021-12-10,2021-12-23,,
271153,478731.0,2018-09-30,2018-10-02,,
271154,478732.0,2020-07-07,2020-07-09,,
271155,478732.0,2021-01-09,2021-01-11,,
271156,478732.0,2023-05-24,2023-05-30,,
271157,478735.0,2022-11-19,2022-11-25,,
271158,478737.0,2018-12-15,2018-12-16,,
271159,478737.0,2019-12-21,2019-12-24,,
271160,478737.0,2021-09-28,2021-09-29,,
6917,478737.0,2021-12-15,2021-12-17,2021-12-20,
271161,478741.0,2020-04-16,2020-04-26,,2020-04-26
271162,478746.0,2022-01-31,2022-02-20,,
271163,478751.0,2019-07-27,2019-07-28,,
271164,478752.0,2019-07-27,2019-07-28,,
271165,478755.0,2019-02-02,2019-02-03,,
271166,478757.0,2020-07-24,2020-07-25,,
271167,478760.0,2021-12-08,2021-12-14,,
271168,478760.0,2021-12-13,2021-12-14,,
271169,478768.0,2022-04-15,2022-04-16,,
271170,478775.0,2023-07-13,2023-07-29,,
271171,478778.0,2019-12-10,2019-12-11,,
271172,478778.0,2020-01-10,2020-01-18,,
271173,478780.0,2022-06-09,2022-06-15,,
271174,478784.0,2022-06-26,2022-06-27,,
271175,478785.0,2019-04-06,2019-04-11,,
271176,478785.0,2020-12-15,2020-12-16,,
271177,478785.0,2022-09-13,2022-09-19,,
271178,478796.0,2018-12-15,2018-12-16,,
271179,478798.0,2022-07-16,2022-07-17,,
271180,478801.0,2022-04-27,2022-04-28,,
271181,478805.0,2020-09-07,2020-09-08,,
271182,478809.0,2020-03-06,2020-03-07,,
271183,478809.0,2021-02-02,2021-02-04,,
271184,478812.0,2020-07-21,2020-07-31,,
271185,478812.0,2020-07-29,2020-07-31,,
271186,478813.0,2022-08-26,2022-08-27,,
271187,478813.0,2022-09-16,2022-09-26,,
271188,478813.0,2023-03-04,2023-03-10,,
271189,478814.0,2020-04-18,2020-04-29,,
271190,478824.0,2022-05-04,2022-05-05,,
271191,478831.0,2022-08-02,2022-08-03,,
271192,478836.0,2021-11-27,2021-12-07,,
271193,478840.0,2020-01-22,2020-01-23,,
271194,478842.0,2020-01-25,2020-01-30,,2020-02-02
271195,478842.0,2020-08-10,2020-08-20,,
271196,478851.0,2021-02-18,2021-02-19,,
271197,478851.0,2021-09-12,2021-09-14,,
271198,478856.0,2021-01-02,2021-01-04,,
271199,478863.0,2020-01-18,2020-01-30,,2020-02-02
271200,478866.0,2018-11-10,2018-11-11,,
271201,478867.0,2020-09-26,2020-09-27,,
271202,478869.0,2020-07-01,2020-07-11,,
271203,478869.0,2020-12-22,2021-01-02,,
271204,478869.0,2023-08-04,2023-08-10,,
271205,478872.0,2020-01-18,2020-01-30,,
271206,478875.0,2019-08-12,2019-08-16,,
271207,478880.0,2019-11-20,2019-11-26,,
271208,478880.0,2020-12-27,2020-12-29,,
6918,478886.0,2018-11-23,2018-11-25,2018-11-30,
271209,478886.0,2020-12-06,2020-12-07,,
271210,478890.0,2022-01-19,2022-01-20,,
6919,478895.0,2019-07-23,2019-07-28,2019-08-01,
6920,478895.0,2019-07-27,2019-07-28,2019-08-01,
271211,478896.0,2022-03-08,2022-03-09,,
271212,478904.0,2020-09-28,2020-09-29,,
6921,478908.0,2021-12-08,2021-12-09,2021-12-13,
271213,478908.0,2022-08-24,2022-08-30,,
271214,478908.0,2023-01-18,2023-01-24,,
271215,478911.0,2020-12-11,2020-12-12,,
271216,478914.0,2020-12-20,2020-12-22,,
271217,478935.0,2022-03-11,2022-03-17,,
271218,478936.0,2022-07-28,2022-07-29,,
271219,478938.0,2020-01-13,2020-01-23,,
271220,478938.0,2020-07-04,2020-07-05,,
271221,478942.0,2020-10-21,2020-10-22,,
271222,478943.0,2021-02-12,2021-02-27,,
271223,478943.0,2021-09-17,2021-09-27,,
271224,478946.0,2021-11-29,2021-12-16,,
271225,478947.0,2020-07-07,2020-07-09,,
271226,478951.0,2021-12-20,2022-01-12,,
271227,478952.0,2020-09-26,2020-09-27,,2020-09-27
271228,478952.0,2021-08-23,2021-08-24,,2021-08-27
271229,478953.0,2019-08-23,2019-08-25,,
6922,478953.0,2020-07-31,2020-08-01,2020-08-05,
271230,478957.0,2022-04-13,2022-04-14,,
271231,478958.0,2018-12-06,2018-12-12,,
271232,478962.0,2022-01-25,2022-02-20,,
271233,478962.0,2022-02-14,2022-02-20,,
271234,478963.0,2018-12-16,2018-12-17,,
271235,478963.0,2019-01-03,2019-01-18,,
271236,478963.0,2020-01-19,2020-01-20,,
271237,478967.0,2020-12-09,2020-12-19,,
271238,478968.0,2021-05-11,2021-05-21,,
271239,478970.0,2019-06-02,2019-06-03,,
271240,478970.0,2021-05-19,2021-05-20,,
271241,478976.0,2020-07-14,2020-07-16,,
271242,478979.0,2020-10-16,2020-10-17,,
271243,478979.0,2022-11-12,2022-11-18,,
271244,478981.0,2019-01-04,2019-01-06,,
6923,478984.0,2020-11-16,2020-11-26,2020-12-01,
271245,478996.0,2022-06-16,2022-06-22,,
271246,478996.0,2023-07-04,2023-07-11,,
271247,479005.0,2022-02-16,2022-02-17,,
271248,479005.0,2023-05-22,2023-05-28,,
271249,479010.0,2018-12-21,2019-01-03,,
271250,479010.0,2019-06-14,2019-06-15,,
271251,479010.0,2021-08-13,2021-08-14,,
271252,479010.0,2021-09-10,2021-09-15,,
271253,479012.0,2020-12-05,2020-12-07,,
271254,479012.0,2021-10-26,2021-10-29,,2021-10-29
271255,479012.0,2022-01-16,2022-01-22,,
271256,479012.0,2022-12-11,2022-12-17,,2022-12-17
271257,479012.0,2023-07-29,2023-08-04,,2023-08-05
271258,479013.0,2022-02-14,2022-02-18,,
271259,479014.0,2019-09-21,2019-09-23,,
271260,479015.0,2020-09-11,2020-09-12,,
271261,479018.0,2020-09-10,2020-09-11,,
271262,479019.0,2021-01-27,2021-02-12,,
271263,479026.0,2018-10-15,2018-10-16,,
271264,479026.0,2018-10-19,2018-11-17,,
271265,479026.0,2019-07-12,2019-07-16,,
271266,479026.0,2020-02-19,2020-02-20,,
271267,479026.0,2020-06-20,2020-06-21,,
271268,479026.0,2022-01-21,2022-01-27,,
271269,479026.0,2022-12-01,2022-12-07,,
271270,479030.0,2022-08-31,2022-09-06,,
271271,479033.0,2020-09-26,2020-09-27,,2020-09-28
271272,479036.0,2020-05-16,2020-05-27,,
271273,479038.0,2022-11-22,2022-11-28,,
271274,479039.0,2019-11-30,2019-12-10,,
271275,479039.0,2020-10-01,2020-10-11,,
271276,479040.0,2022-10-06,2022-10-09,,2022-10-12
271277,479045.0,2022-01-06,2022-01-08,,
271278,479045.0,2022-12-29,2023-01-04,,
271279,479050.0,2022-06-27,2022-06-28,,
271280,479051.0,2021-10-09,2021-10-10,,
271281,479055.0,2022-07-01,2022-07-16,,
271282,479055.0,2022-11-04,2022-11-10,,
271283,479063.0,2021-02-02,2021-02-04,,
271284,479075.0,2019-11-25,2019-11-27,,
271285,479075.0,2020-02-10,2020-02-13,,
271286,479075.0,2022-12-17,2022-12-23,,
271287,479082.0,2019-08-12,2019-08-16,,
271288,479085.0,2019-06-05,2019-06-06,,2019-06-10
271289,479093.0,2021-01-27,2021-01-28,,
271290,479099.0,2020-09-13,2020-09-14,,
271291,479104.0,2019-06-13,2019-06-15,,
271292,479105.0,2019-05-27,2019-05-29,,
271293,479106.0,2020-01-08,2020-01-09,,
271294,479106.0,2020-12-05,2020-12-07,,
271295,479106.0,2021-02-13,2021-02-14,,
271296,479111.0,2022-04-26,2022-04-27,,
271297,479112.0,2020-01-11,2020-01-14,,
271298,479114.0,2020-07-18,2020-07-20,,
271299,479116.0,2020-08-31,2020-09-01,,
271300,479120.0,2023-03-02,2023-03-08,,
271301,479130.0,2019-04-20,2019-04-21,,
271302,479130.0,2019-06-01,2019-06-03,,
271303,479139.0,2023-04-07,2023-04-13,,
271304,479144.0,2020-07-28,2020-07-29,,
271305,479144.0,2020-10-10,2020-10-11,,
271306,479145.0,2021-12-23,2021-12-30,,
271307,479154.0,2022-01-18,2022-02-05,,
271308,479154.0,2022-06-20,2022-06-26,,2022-06-26
271309,479154.0,2023-07-25,2023-07-31,,2023-08-01
271310,479157.0,2022-07-27,2022-08-13,,
271311,479159.0,2022-09-19,2022-09-30,,
271312,479160.0,2018-10-14,2018-10-15,,
271313,479162.0,2020-10-19,2020-10-21,,
271314,479163.0,2022-04-08,2022-04-09,,
271315,479172.0,2022-07-09,2022-07-10,,
271316,479176.0,2020-07-13,2020-07-14,,
271317,479190.0,2018-09-16,2018-09-26,,
271318,479196.0,2020-01-17,2020-01-18,,
271319,479196.0,2021-02-20,2021-02-22,,
271320,479196.0,2021-10-28,2021-10-29,,
271321,479198.0,2020-08-26,2020-08-27,,
271322,479205.0,2018-12-23,2019-01-21,,
271323,479205.0,2019-01-20,2019-01-21,,
271324,479205.0,2019-07-19,2019-07-21,,
271325,479205.0,2020-08-15,2020-08-16,,
271326,479205.0,2021-10-28,2021-10-29,,
271327,479205.0,2022-02-16,2022-02-22,,
271328,479208.0,2021-10-26,2021-10-29,,
271329,479217.0,2021-12-22,2021-12-30,,
271330,479220.0,2020-01-18,2020-01-19,,
271331,479223.0,2020-08-02,2020-08-03,,
271332,479224.0,2021-09-05,2021-09-22,,
